,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,xPosition5,yPosition5,xVelocity5,yVelocity5,xPosition6,yPosition6,xVelocity6,yVelocity6,xPosition7,yPosition7,xVelocity7,yVelocity7,KineticEnergy,Potential,Energy
58,1.16,0.0,4.0,0.0,0.0,0.28198376,3.02622507,-0.89406667,-0.26942405,0.59484851,2.06305415,-1.5338944,-0.49012388,0.90514065,1.1002602,-2.75598233,-0.90042785,1.29382354,0.16777231,-4.00154174,-1.44399943,1.61773736,-0.78761911,-5.1454074,-1.85849873,2.18073452,-1.62313582,-9.91941282,-5.10612109,3.12552303,-1.96262828,-11.35135861,-9.16633419,198.62008022,62.33988371,260.95996393
59,1.18,0.0,4.0,0.0,0.0,0.26439872,3.02116711,-0.86179289,-0.23779061,0.56343657,2.05341841,-1.60978733,-0.47718143,0.85101255,1.0833146,-2.65587573,-0.80015093,1.21182771,0.13924011,-4.19493818,-1.40963792,1.5175205,-0.82263909,-4.89475223,-1.65514814,1.98244992,-1.71696048,-9.8816641,-4.26962057,2.89145627,-2.14442043,-12.07002875,-8.99575655,200.04057075,58.92645901,258.96702976
60,1.2,0.0,4.0,0.0,0.0,0.24760335,3.01664681,-0.81653769,-0.21606354,0.5304259,2.04384155,-1.6916514,-0.48299157,0.79890149,1.06801367,-2.55855039,-0.73593997,1.12630006,0.11144274,-4.35056166,-1.36763492,1.42115806,-0.85421137,-4.76572518,-1.51097885,1.78679503,-1.79384373,-9.65275681,-3.42552805,2.64233035,-2.3215068,-12.85617828,-8.68853921,201.18558293,55.77556705,256.96114998
61,1.22,0.0,4.0,0.0,0.0,0.23176265,3.01247042,-0.76810638,-0.20242361,0.49581492,2.0340659,-1.7682051,-0.49382451,0.74848712,1.05370023,-2.49061348,-0.69845775,1.03821708,0.08471746,-4.44784737,-1.29943181,1.32595575,-0.88335127,-4.78000508,-1.40918676,1.59769596,-1.85450526,-9.22856417,-2.66258169,2.37692481,-2.49070384,-13.69414224,-8.19846036,201.99926015,52.94608783,254.94534798
62,1.24,0.0,4.0,0.0,0.0,0.21683177,3.00854805,-0.72732723,-0.18929577,0.45980068,2.02419546,-1.83060073,-0.48927882,0.69893892,1.04003589,-2.47495925,-0.66772344,0.9488716,0.0597265,-4.47576866,-1.19367135,1.22906559,-0.91077145,-4.93136113,-1.33780047,1.41876077,-1.90143144,-8.64603763,-2.0634414,2.09450893,-2.64784757,-14.55007744,-7.47421718,202.43621533,50.48694271,252.92315805
63,1.26,0.0,4.0,0.0,0.0,0.20255856,3.00493174,-0.70364704,-0.17170152,0.42275033,2.0146796,-1.87040144,-0.45810362,0.64907771,1.02703555,-2.52243592,-0.63164731,0.8596872,0.03717125,-4.43195296,-1.05951356,1.12798903,-0.93704506,-5.19338741,-1.29505151,1.25244094,-1.93843988,-7.98287888,-1.67401234,1.79523403,-2.78772631,-15.3692017,-6.46297423,202.45939948,48.43911423,250.89851371
64,1.28,0.0,4.0,0.0,0.0,0.18853852,3.00168069,-0.70246547,-0.15442374,0.38519626,2.00598541,-1.879944,-0.41079375,0.59766168,1.01474987,-2.62852045,-0.59970752,0.77206167,0.01732268,-4.32138824,-0.93007854,1.02083693,-0.96279617,-5.53350492,-1.2865905,1.09929357,-1.96973101,-7.34956207,-1.48535706,1.48057899,-2.90409616,-16.07279663,-5.11583702,202.0161884,46.85957978,248.87576818
65,1.3,0.0,4.0,0.0,0.0,0.17431291,2.99866947,-0.72377912,-0.15003417,0.34778357,1.9981674,-1.8564879,-0.37585058,0.54366752,1.00284901,-2.77694136,-0.5978034,0.68719662,-0.00035226,-4.15988011,-0.84885066,0.90638191,-0.98872723,-5.91756945,-1.31071084,0.95737558,-1.99876219,-6.88538921,-1.43258728,1.15388605,-2.98993322,-16.55234328,-3.41048092,201.01801496,45.84198142,246.85999638
66,1.32,0.0,4.0,0.0,0.0,0.15946831,2.99552024,-0.76351977,-0.16922346,0.31112378,1.9906876,-1.80670226,-0.37989425,0.48645688,0.99051416,-2.94658937,-0.64349573,0.60579073,-0.01710571,-3.98383745,-0.83731932,0.78416403,-1.01518958,-6.30090183,-1.32826217,0.82175511,-2.02716365,-6.74393016,-1.39911387,0.82092008,-3.03851915,-16.67953039,-1.41326929,199.39822685,45.45896847,244.85719532
67,1.34,0.0,4.0,0.0,0.0,0.14368586,2.9917606,-0.81687947,-0.20862407,0.27557867,1.98271779,-1.74923511,-0.42043612,0.42581984,0.97695933,-3.11602892,-0.70955595,0.52753842,-0.03403361,-3.85708574,-0.85172788,0.65479092,-1.0411594,-6.62201377,-1.24098226,0.68484604,-2.0538794,-7.01800296,-1.24095687,0.48969571,-3.0459854,-16.37515367,0.6499437,197.25729513,45.61604512,242.87334025
68,1.36,0.0,4.0,0.0,0.0,0.12672857,2.98724206,-0.88055126,-0.23690452,0.24100601,1.97400236,-1.71564682,-0.43934974,0.36198199,0.962642,-3.26270253,-0.69800243,0.45070991,-0.0505427,-3.85153807,-0.77179396,0.52013036,-1.06337932,-6.8222674,-0.94096365,0.5388098,-2.0753371,-7.62590911,-0.86882832,0.16840642,-3.01438195,-15.71379212,2.43783391,194.86740385,46.04498898,240.91239283
69,1.38,0.0,4.0,0.0,0.0,0.10842639,2.98276836,-0.9502509,-0.19307362,0.20655932,1.96600141,-1.74171804,-0.33130135,0.29564153,0.95040745,-3.36244415,-0.48551707,0.37249371,-0.06352619,-3.99396515,-0.49086393,0.38286597,-1.07738702,-6.88437425,-0.43494901,0.37917494,-2.08749057,-8.33768963,-0.3277955,-0.13781329,-2.95190977,-14.90518534,3.72127938,192.51941846,46.45602969,238.97544815
70,1.4,0.0,4.0,0.0,0.0,0.08875591,2.98027303,-1.01479273,-0.04057108,0.1708575,1.96195173,-1.83955401,-0.05025756,0.22793043,0.94462807,-3.3983839,-0.06951749,0.29026656,-0.06907212,-4.24189759,-0.04844697,0.24548547,-1.08033049,-6.84240596,0.13948662,0.20585079,-2.08799999,-8.97843029,0.28445331,-0.42786267,-2.86867985,-14.11209377,4.53783936,190.62104999,46.43915184,237.06020183
71,1.42,0.0,4.0,0.0,0.0,0.06798344,2.9813661,-1.05816127,0.1422326,0.13270962,1.96424944,-1.97842252,0.26661147,0.16012083,0.94775495,-3.37551652,0.36538579,0.2025501,-0.06540013,-4.53397245,0.40548651,0.109545,-1.07212906,-6.74877997,0.66863392,0.02088277,-2.07577192,-9.4991797,0.94831396,-0.70261798,-2.77246731,-13.37739864,5.04352299,189.44642599,45.71386712,235.16029312
72,1.44,0.0,4.0,0.0,0.0,0.04660982,2.98524057,-1.07592142,0.22285741,0.0917779,1.97148968,-2.11092618,0.42301204,0.09311043,0.95802537,-3.32532432,0.62436115,0.10896992,-0.05358295,-4.81950399,0.75164004,-0.02439782,-1.05421374,-6.64994429,1.10180323,-0.17314491,-2.04981654,-9.88107502,1.64580542,-0.96336964,-2.66834014,-12.71539562,5.34030964,188.53132618,44.73884877,233.27017495
73,1.46,0.0,4.0,0.0,0.0,0.02503973,2.98963092,-1.08029027,0.20974951,0.04853163,1.98009764,-2.20673602,0.42371663,0.02704743,0.97137043,-3.28560703,0.68407382,0.01023081,-0.03648897,-5.03979148,0.92688691,-0.15665416,-1.02923143,-6.58546677,1.35941782,-0.37329717,-2.01058352,-10.11161712,2.2458585,-1.21188111,-2.55998158,-12.16101567,5.47079047,187.05347527,44.33781812,231.39129339
74,1.48,0.0,4.0,0.0,0.0,0.00342765,2.9936745,-1.08062774,0.19832551,0.00383307,1.98831258,-2.25593984,0.39984603,-0.03844228,0.98472774,-3.26662551,0.64248229,-0.09186426,-0.01766352,-5.15224806,0.930979,-0.28810615,-1.00147811,-6.56803392,1.37538846,-0.57666416,-1.96180622,-10.20902494,2.57898959,-1.45079029,-2.4505179,-11.76146243,5.45439649,184.47040937,45.06194937,229.53235874
75,1.5,0.0,4.0,0.0,0.0,-0.01815084,2.99754874,-1.0766629,0.18320399,-0.04142685,1.99599831,-2.2653551,0.35865084,-0.10363682,0.99669765,-3.25357987,0.54057636,-0.19522163,-0.00010563,-5.17468484,0.804764,-0.41951951,-0.9756114,-6.57801076,1.18493553,-0.78108624,-1.90937023,-10.22820766,2.62999174,-1.68330316,-2.34255043,-11.51134047,5.33166363,180.95061326,46.75362284,227.7042361
76,1.52,0.0,4.0,0.0,0.0,-0.03960519,3.00060014,-1.06857398,0.10969392,-0.0866386,2.00195474,-2.25512203,0.2151869,-0.16858176,1.0055096,-3.24312328,0.31562645,-0.29868095,0.01369091,-5.17453714,0.55519068,-0.5513469,-0.95475717,-6.6120507,0.89374877,-0.98560009,-1.85720664,-10.22406257,2.59166786,-1.91147019,-2.23748924,-11.30415382,5.17599375,177.16415383,48.74890445,225.91305828
77,1.54,0.0,4.0,0.0,0.0,-0.06088453,3.00149334,-1.05988548,-0.02770772,-0.13163852,2.00385502,-2.24705496,-0.03573087,-0.23345169,1.00853424,-3.24823926,-0.02102411,-0.40235674,0.02161616,-5.19878746,0.23759813,-0.68423848,-0.93975868,-6.68496527,0.6182004,-1.18987141,-1.80510654,-10.19937906,2.63745303,-2.13502673,-2.13544608,-11.04426216,5.03153339,173.57824039,50.5806295,224.15886989
78,1.56,0.0,4.0,0.0,0.0,-0.08201159,2.99952288,-1.0534349,-0.15863432,-0.17657336,2.00068531,-2.2477702,-0.26101266,-0.29863898,1.00505272,-3.274662,-0.30014576,-0.50667086,0.0237828,-5.232216,0.00643769,-0.81884461,-0.92927338,-6.77766153,0.45480958,-1.39315316,-1.75116104,-10.12007033,2.76702188,-2.35296945,-2.03625315,-10.75138081,4.88754866,170.07060758,52.36903035,222.43963792
79,1.58,0.0,4.0,0.0,0.0,-0.10302376,2.99590116,-1.0482438,-0.18077153,-0.22151277,1.99470655,-2.24494344,-0.29901214,-0.36456111,0.99805958,-3.32302225,-0.35556687,-0.61146029,0.02321524,-5.24300617,-0.02671391,-0.95528062,-0.92045854,-6.8674408,0.45921414,-1.59415293,-1.69408833,-9.96961737,2.95347412,-2.56494473,-1.94001467,-10.44237751,4.73756964,165.94805978,54.80976465,220.75782443
80,1.6,0.0,4.0,0.0,0.0,-0.12396852,2.99302558,-1.04830443,-0.09679828,-0.26629231,1.98997248,-2.23293476,-0.15527169,-0.43184471,0.99240525,-3.41737019,-0.17826948,-0.71618212,0.02414855,-5.22673607,0.1550105,-1.09356222,-0.90932235,-6.96492098,0.70297685,-1.79126913,-1.63227162,-9.72522743,3.2541386,-2.77009295,-1.84671062,-10.05580785,4.59678411,160.79743955,58.32479106,219.1222306
81,1.62,0.0,4.0,0.0,0.0,-0.14506096,2.99208575,-1.06439238,-0.00049399,-0.31086328,1.98876973,-2.22726068,0.03489096,-0.50177397,0.99185061,-3.58967439,0.14013437,-0.82039249,0.03070191,-5.19368455,0.52889227,-1.23392928,-0.89022966,-7.07442481,1.25861631,-1.98225388,-1.56290095,-9.35406668,3.70631061,-2.96622681,-1.75603696,-9.53651565,4.47498072,155.04590573,62.49591112,217.54181684
82,1.64,0.0,4.0,0.0,0.0,-0.16662945,2.99299503,-1.09331611,0.0975354,-0.35547831,1.99149034,-2.23676825,0.24789053,-0.57574163,0.99865754,-3.80870216,0.55799881,-0.9238509,0.04620309,-5.15228268,1.03796098,-1.37641936,-0.85736549,-7.16992166,2.05251739,-2.1647075,-1.48354627,-8.88332478,4.22946786,-3.15074718,-1.66763301,-8.90713948,4.36782075,149.77392175,66.24365925,216.01758101
83,1.66,0.0,4.0,0.0,0.0,-0.18873476,2.99642924,-1.11473,0.25776876,-0.40035685,1.99936344,-2.25184189,0.55766251,-0.65379011,1.01486464,-3.98221806,1.07734307,-1.02638751,0.07264311,-5.10016948,1.61139591,-1.52022267,-0.80792118,-7.19590954,2.88112424,-2.33745525,-1.39430333,-8.39875616,4.67114882,-3.32253654,-1.58136293,-8.28776001,4.25817344,145.78881778,68.75126142,214.5400792
84,1.68,0.0,4.0,0.0,0.0,-0.2110945,3.00353257,-1.11899749,0.44973784,-0.4455668,2.01416832,-2.27140193,0.91897342,-0.73432226,1.04190673,-4.05577321,1.61638069,-1.12775918,0.11054732,-5.03889644,2.1670269,-1.66355252,-0.74303412,-7.12527802,3.57854887,-2.50100446,-1.29785423,-7.97038916,4.94774276,-3.48301605,-1.49744293,-7.78280548,4.13206828,142.91778709,70.1787124,213.09649949
85,1.7,0.0,4.0,0.0,0.0,-0.23342637,3.01396033,-1.11383026,0.57500817,-0.49130818,2.0353666,-2.30643061,1.16996622,-0.81554961,1.07840924,-4.06228169,1.99237151,-1.22812976,0.15834375,-5.0094079,2.57774514,-1.80494769,-0.66610581,-7.01736093,4.08022635,-2.65671338,-1.1972812,-7.61419826,5.09440088,-3.63438245,-1.41616187,-7.3631817,3.99698142,140.24157587,71.43818351,211.67975937
86,1.72,0.0,4.0,0.0,0.0,-0.25563944,3.02570533,-1.10778535,0.57937609,-0.5379037,2.0595246,-2.35423288,1.21064204,-0.89673828,1.11971619,-4.05851238,2.09341163,-1.32856512,0.21200528,-5.04483136,2.74673892,-1.94444234,-0.58131197,-6.94058186,4.36131527,-2.8060309,-1.0946911,-7.33397616,5.14953263,-3.77772697,-1.33756889,-6.98247829,3.86275209,136.79661081,73.49640826,210.29301907
87,1.74,0.0,4.0,0.0,0.0,-0.27770209,3.03652459,-1.09669112,0.49438253,-0.58536846,2.08270053,-2.38700067,1.09108497,-0.977877,1.16073013,-4.0544959,1.98578003,-1.43002415,0.26669776,-5.09824824,2.69162221,-2.08268831,-0.49326052,-6.88627112,4.40538273,-2.95074319,-0.99213823,-7.15999646,5.08304207,-3.91442119,-1.26180348,-6.71844332,3.70817105,132.38680739,76.55880705,208.94561443
88,1.76,0.0,4.0,0.0,0.0,-0.29936444,3.04543211,-1.06554381,0.40036106,-0.63303278,2.10296273,-2.37030463,0.93833477,-1.05873595,1.19870739,-4.02726346,1.8103569,-1.5320963,0.3186613,-5.09864313,2.48639095,-2.21983209,-0.40653896,-6.82971055,4.23884188,-3.0932659,-0.89233887,-7.11436478,4.87798009,-4.04777904,-1.18960338,-6.65066021,3.5037705,127.49916256,80.14599191,207.64515447
89,1.78,0.0,4.0,0.0,0.0,-0.32017901,3.05269631,-1.01456031,0.32725597,-0.67987027,2.12038704,-2.31101404,0.80518264,-1.13880299,1.23316271,-3.97976332,1.63570135,-1.63360362,0.36564091,-5.05051873,2.20699693,-2.355888,-0.32443613,-6.77904549,3.96767645,-3.23583404,-0.79753172,-7.1489659,4.60093882,-4.18124376,-1.12192707,-6.70422083,3.26226084,122.79066616,83.60240166,206.39306782
90,1.8,0.0,4.0,0.0,0.0,-0.33999148,3.05838921,-0.97090062,0.23600132,-0.72558932,2.1350115,-2.2703075,0.65143387,-1.21800092,1.264049,-3.94484719,1.4508733,-1.73426657,0.40709278,-5.02781062,1.95274693,-2.49095564,-0.24754763,-6.72690729,3.73953957,-3.37895222,-0.7080944,-7.14901351,4.35649835,-4.31557588,-1.05901938,-6.7085436,3.03724733,118.44414907,86.74188069,205.18602976
91,1.82,0.0,4.0,0.0,0.0,-0.35922273,3.06199376,-0.95803046,0.12740104,-0.77111859,2.1464141,-2.29407564,0.49862474,-1.29663283,1.29125261,-3.91569699,1.27840033,-1.83522992,0.44468046,-5.08275733,1.83893526,-2.62471764,-0.17401821,-6.64242553,3.63651068,-3.5209009,-0.62268757,-7.02314586,4.20042564,-4.44835451,-0.99998591,-6.53799788,2.88064645,113.99313944,90.02927446,204.0224139
92,1.84,0.0,4.0,0.0,0.0,-0.37849761,3.0639666,-0.9738511,0.09019365,-0.81763622,2.15587321,-2.36158518,0.48237324,-1.37418031,1.3158864,-3.82230751,1.21183384,-1.93783982,0.48221231,-5.17867358,1.95997116,-2.75612542,-0.10132376,-6.48341561,3.65033781,-3.65892057,-0.5396136,-6.76036153,4.11653835,-4.57594256,-0.9432962,-6.20224949,2.79943308,108.90887839,93.99719846,202.90607685
93,1.86,0.0,4.0,0.0,0.0,-0.39834959,3.06654356,-1.01689077,0.19109236,-0.86556956,2.16728755,-2.43011301,0.69783868,-1.44865759,1.34096249,-3.6051391,1.32787301,-2.04199062,0.52494685,-5.22292747,2.35971934,-2.8832432,-0.02748655,-6.20911921,3.74527646,-3.79062394,-0.4578302,-6.39770055,4.06631339,-4.69594267,-0.88773015,-5.79279472,2.76320877,103.15403003,98.69015925,201.84418928
94,1.88,0.0,4.0,0.0,0.0,-0.41940536,3.07237096,-1.09508339,0.40461927,-0.91471142,2.18495196,-2.48179755,1.08535449,-1.51778854,1.37001492,-3.30440356,1.59422553,-2.14615184,0.57809387,-5.18368023,2.98211813,-3.00372169,0.04881756,-5.82596945,3.89267323,-3.9142552,-0.37685719,-5.95233274,4.03533241,-4.80734066,-0.8325449,-5.337281,2.76421755,97.43045486,103.41005238,200.84050724
95,1.9,0.0,4.0,0.0,0.0,-0.44236648,3.08291725,-1.20579464,0.64665495,-0.96475209,2.21075428,-2.52217542,1.48260014,-1.58112834,1.40496985,-3.04933783,1.89918759,-2.24909881,0.64470316,-5.1107196,3.67779089,-3.1159074,0.12837086,-5.3902891,4.06571793,-4.02806984,-0.29630507,-5.41566468,4.02357421,-4.90879124,-0.77674202,-4.79207606,2.82898057,92.52676341,107.36370262,199.89046603
96,1.92,0.0,4.0,0.0,0.0,-0.4677358,3.09785,-1.33146157,0.83393094,-1.01557675,2.24338914,-2.55980166,1.75569263,-1.64075077,1.44569493,-2.9406435,2.1654721,-2.35046478,0.72463317,-5.02160824,4.29198247,-3.21928491,0.21142719,-4.95060145,4.238776,-4.13043869,-0.2158922,-4.8190649,4.01766959,-4.99854301,-0.71901495,-4.18239636,2.94898631,88.55364,110.43111524,198.98475524
97,1.94,0.0,4.0,0.0,0.0,-0.49546612,3.11582783,-1.43382579,0.95694674,-1.06695036,2.28010114,-2.56913178,1.90102034,-1.69960179,1.49132307,-2.95816132,2.39404684,-2.44955252,0.81510862,-4.87590807,4.72017336,-3.31409844,0.29768836,-4.54084587,4.37913446,-4.22105722,-0.13576079,-4.26024314,3.99027082,-5.07647217,-0.65890163,-3.63247613,3.05360851,85.05502749,113.06096179,198.11598928
98,1.96,0.0,4.0,0.0,0.0,-0.52462085,3.13600399,-1.46843449,1.0599382,-1.11782703,2.31911816,-2.50535494,1.99806035,-1.75917537,1.54132583,-2.99463448,2.60240881,-2.5450095,0.91193655,-4.66222784,4.92867286,-3.40142785,0.38604508,-4.20981896,4.44157141,-4.30178692,-0.05663152,-3.84271688,3.91405057,-5.14491307,-0.59745131,-3.24309963,3.07504647,81.41368618,115.86879721,197.28248339
99,1.98,0.0,4.0,0.0,0.0,-0.55370597,3.1580862,-1.43130031,1.14054986,-1.16674287,2.35983204,-2.38258845,2.06455289,-1.81906207,1.5950442,-2.98847537,2.75522309,-2.6358716,1.01103801,-4.42692986,4.95832906,-3.48313658,0.47468535,-3.97741092,4.40884151,-4.37587594,0.02041406,-3.59190046,3.78347822,-5.20734462,-0.53659926,-3.02607164,2.99552914,77.29899853,119.18862065,196.48761918
100,2.0,0.0,4.0,0.0,0.0,-0.58167945,3.18111223,-1.36557607,1.14680042,-1.21322426,2.40109423,-2.27411933,2.04345154,-1.87864971,1.65073197,-2.975033,2.79124954,-2.7223479,1.10945676,-4.2335564,4.86813963,-3.56103981,0.56189288,-3.82614177,4.3031885,-4.44617543,0.09444902,-3.45057299,3.61686789,-5.26664348,-0.47808078,-2.91370967,2.85144662,72.778186,122.95781789,195.73600388
101,2.02,0.0,4.0,0.0,0.0,-0.60835882,3.20339396,-1.30391822,1.07127909,-1.25806432,2.44086005,-2.21833525,1.92009994,-1.93831907,1.70580551,-2.99956815,2.69892578,-2.80574195,1.20517081,-4.11985074,4.69302136,-3.63661164,0.64647682,-3.74151247,4.15019395,-4.51413051,0.16497096,-3.34851266,3.43484793,-5.32396861,-0.42259488,-2.8179343,2.69952999,68.0984122,126.93217093,195.03058313
102,2.04,0.0,4.0,0.0,0.0,-0.63384532,3.22373786,-1.24439367,0.96232439,-1.30210381,2.47761518,-2.18548199,1.75603827,-1.99874274,1.75829992,-3.0413596,2.55178449,-2.8874098,1.29688147,-4.04737647,4.47754466,-3.71091008,0.72773075,-3.69029071,3.97512574,-4.58017671,0.23179482,-3.25921791,3.24795019,-5.37932812,-0.37007711,-2.72141177,2.55146508,63.51666429,130.85493154,194.37159583
103,2.06,0.0,4.0,0.0,0.0,-0.65804557,3.24199287,-1.1721105,0.86958671,-1.34526176,2.51135018,-2.12158915,1.62943479,-2.05966849,1.80827524,-3.04144898,2.46453421,-2.96729392,1.38434073,-3.92866288,4.27333467,-3.78407463,0.80552513,-3.62092173,3.80914129,-4.64457382,0.29487327,-3.18219752,3.06145747,-5.43301743,-0.32068424,-2.65316371,2.38506614,59.07684849,134.68078856,193.75763705
104,2.08,0.0,4.0,0.0,0.0,-0.6805204,3.25883554,-1.07046095,0.82287722,-1.38652225,2.54332585,-1.99465987,1.5817038,-2.11999739,1.85774863,-2.9856257,2.50731228,-3.04396331,1.46784622,-3.72561926,4.07493656,-3.85546561,0.88028736,-3.51288471,3.67434572,-4.70732835,0.35432603,-3.08587453,2.8886712,-5.48544226,-0.27466972,-2.58303292,2.22293798,54.65556088,138.53233195,193.18789282
105,2.1,0.0,4.0,0.0,0.0,-0.70074137,3.2751071,-0.95202251,0.80588259,-1.42478687,2.57498583,-1.83105536,1.58960627,-2.17901427,1.90947896,-2.91956122,2.68786217,-3.11581517,1.54696739,-3.44914322,3.82492498,-3.92433767,0.95276368,-3.36890167,3.58189628,-4.76746836,0.41065346,-2.91205156,2.75285669,-5.5357938,-0.23132317,-2.43530549,2.12739948,50.20238562,142.46018,192.66256563
106,2.12,0.0,4.0,0.0,0.0,-0.71868797,3.29102241,-0.84558268,0.78414416,-1.45985939,2.60698017,-1.68070257,1.61157274,-2.23691477,1.96596331,-2.8727727,2.97451553,-3.18148835,1.62026054,-3.10951506,3.49312781,-3.98993385,1.02382845,-3.18486554,3.53077073,-4.82313265,0.46476937,-2.64138259,2.66731429,-5.58217547,-0.18898748,-2.1901267,2.1191759,45.85607536,146.32540606,192.18148142
107,2.14,0.0,4.0,0.0,0.0,-0.73459209,3.30647302,-0.74348382,0.76335209,-1.49209125,2.6395802,-1.54228467,1.65479311,-2.29374487,2.02872301,-2.80073081,3.30251555,-3.23988795,1.68642385,-2.72608994,3.12487306,-4.05150741,1.09405865,-2.9696026,3.49202093,-4.87281839,0.51754628,-2.32760321,2.61327279,-5.62310905,-0.14627747,-1.90385222,2.15351734,41.8607641,149.88155318,191.74231728
108,2.16,0.0,4.0,0.0,0.0,-0.74833069,3.3216618,-0.6292648,0.75715968,-1.52148038,2.67340766,-1.39681623,1.73232162,-2.34840445,2.09779542,-2.65306825,3.59310163,-3.29039456,1.74552516,-2.32409927,2.79731737,-4.10858998,1.16338458,-2.73677419,3.43833281,-4.91644426,0.56926756,-2.04447688,2.55724932,-5.65858312,-0.10304474,-1.65518014,2.16130963,38.2696135,153.07147115,191.34108465
109,2.18,0.0,4.0,0.0,0.0,-0.75982936,3.336688,-0.5256605,0.74074598,-1.54811618,2.70883121,-1.2757403,1.80451204,-2.39954538,2.17172729,-2.4607913,3.77892378,-3.33292818,1.79874885,-1.9367177,2.5344359,-4.16088486,1.23145115,-2.49273074,3.36534674,-4.95493004,0.61972831,-1.81099148,2.48777754,-5.68974062,-0.06019249,-1.46816402,2.11862238,34.9354295,156.03895312,190.97438262
110,2.2,0.0,4.0,0.0,0.0,-0.76962025,3.35102076,-0.46080808,0.68539154,-1.57297045,2.74519688,-1.2230737,1.82100322,-2.44706229,2.24795192,-2.30246864,3.8188591,-3.36834953,1.8470765,-1.6226778,2.30040501,-4.20833731,1.29775769,-2.25567553,3.258738,-4.98899644,0.66875617,-1.59631938,2.41676311,-5.71734693,-0.01832286,-1.28888423,2.07323739,31.68001073,158.96052457,190.64053531
111,2.22,0.0,4.0,0.0,0.0,-0.77852211,3.36384485,-0.43497603,0.59244793,-1.59749771,2.7812467,-1.23858695,1.77687543,-2.49206941,2.32353059,-2.20602552,3.72050057,-3.39848648,1.89080729,-1.40425278,2.0767774,-4.25118224,1.36148468,-2.02995508,3.10858803,-5.01876172,0.71644943,-1.38147424,2.35413517,-5.7411071,0.02292718,-1.08548563,2.05485931,28.43018622,161.90905729,190.33924352
112,2.24,0.0,4.0,0.0,0.0,-0.78714758,3.37465491,-0.42779243,0.49143604,-1.62262616,2.81616798,-1.27053215,1.71917098,-2.53527127,2.39619964,-2.10593387,3.53872818,-3.42476392,1.9304282,-1.22421399,1.89623044,-4.28949553,1.42195169,-1.80065553,2.93818514,-5.04439323,0.76287768,-1.18821876,2.28654283,-5.76089267,0.06376214,-0.90138919,2.02197728,25.23129483,164.83893395,190.07022878
113,2.26,0.0,4.0,0.0,0.0,-0.79549081,3.38379458,-0.40057944,0.4335364,-1.647884,2.85033551,-1.24047959,1.7090193,-2.57572819,2.46486681,-1.92367191,3.32576102,-3.44735858,1.96708324,-1.03299983,1.7796744,-4.32318415,1.47901806,-1.56910565,2.7695864,-5.06656506,0.80775179,-1.03552342,2.19784094,-5.77753219,0.10345372,-0.77065726,1.94041743,22.09906561,167.73382423,189.83288984
114,2.28,0.0,4.0,0.0,0.0,-0.80297668,3.39241705,-0.34702485,0.43662129,-1.67171333,2.88489723,-1.13534256,1.75316692,-2.61165182,2.52904259,-1.66006755,3.08535294,-3.46605629,2.00192386,-0.83899177,1.71123141,-4.3522444,1.53268546,-1.33491504,2.59543586,-5.08594411,0.85071384,-0.90239249,2.0999719,-5.79185231,0.14125148,-0.66010947,1.84169005,19.07557747,170.55084803,189.62642551
115,2.3,0.0,4.0,0.0,0.0,-0.80951727,3.40138933,-0.31400145,0.46040928,-1.69330995,2.9204678,-1.03082851,1.80030283,-2.64200772,2.58782922,-1.37825014,2.7806367,-3.48110389,2.03574489,-0.67342686,1.67603819,-4.37636499,1.58267578,-1.07066935,2.3993216,-5.1025184,0.89189014,-0.74988763,2.02358223,-5.8037286,0.1773362,-0.52026688,1.77521958,16.24538433,173.2039566,189.44934093
116,2.32,0.0,4.0,0.0,0.0,-0.81577206,3.41078682,-0.31415365,0.47930857,-1.71317154,2.95666955,-0.95691062,1.81441561,-2.66694533,2.6397957,-1.11957394,2.4102601,-3.4933491,2.06907772,-0.5601863,1.65827986,-4.39490073,1.62842388,-0.78425942,2.17079516,-5.11577029,0.93181779,-0.57458627,1.97091816,-5.81238998,0.21254815,-0.34208936,1.75097304,13.69386276,175.60543991,189.29930267
117,2.34,0.0,4.0,0.0,0.0,-0.82200248,3.4206189,-0.30336545,0.50610138,-1.73137705,2.99283592,-0.85398409,1.79808032,-2.686835,2.68428793,-0.86884048,2.04863108,-3.50373374,2.10198691,-0.47937125,1.62881063,-4.40803067,1.66940408,-0.54152416,1.9298936,-5.12566661,0.97057839,-0.424406,1.89756227,-5.81750795,0.2472875,-0.17983713,1.71345207,11.4560025,177.71721935,189.17322186
