,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,xPosition5,yPosition5,xVelocity5,yVelocity5,xPosition6,yPosition6,xVelocity6,yVelocity6,xPosition7,yPosition7,xVelocity7,yVelocity7,xPosition8,yPosition8,xVelocity8,yVelocity8,xPosition9,yPosition9,xVelocity9,yVelocity9,xPosition10,yPosition10,xVelocity10,yVelocity10,KineticEnergy,Potential,Energy
34,0.68,-5.0,0.0,0.0,0.0,-4.08695806,-1.00604233,-0.16274026,-1.35893457,-3.08528282,-1.74129365,-0.5381235,-3.35844002,-2.02969329,-2.05984492,-0.31766557,-5.30350933,-1.00570307,-2.13171808,-0.08057261,-5.98772899,0.0,-2.14066002,0.0,-6.09779318,1.00570307,-2.13171808,0.08057261,-5.98772899,2.02969329,-2.05984492,0.31766557,-5.30350933,3.08528282,-1.74129365,0.5381235,-3.35844002,4.08695806,-1.00604233,0.16274026,-1.35893457,5.0,0.0,0.0,0.0,96.12093771,-47.74629264,48.37464507
35,0.7,-5.0,0.0,0.0,0.0,-4.08999359,-1.033165,-0.14115728,-1.35460145,-3.09620668,-1.80758089,-0.5529901,-3.27060398,-2.03655844,-2.16616985,-0.36948539,-5.32754247,-1.0075171,-2.25277138,-0.10146553,-6.11790545,0.0,-2.26415542,0.0,-6.25274603,1.0075171,-2.25277138,0.10146553,-6.11790545,2.03655844,-2.16616985,0.36948539,-5.32754247,3.09620668,-1.80758089,0.5529901,-3.27060398,4.08999359,-1.033165,0.14115728,-1.35460145,5.0,0.0,0.0,0.0,98.36422591,-50.96150389,47.40272202
36,0.72,-5.0,0.0,0.0,0.0,-4.09261931,-1.06025277,-0.12192539,-1.35524849,-3.1073415,-1.87209023,-0.55912267,-3.18107923,-2.04448963,-2.27280841,-0.42411954,-5.33480457,-1.00978659,-2.37635257,-0.1261776,-6.24038782,0.0,-2.39071526,0.0,-6.40418474,1.00978659,-2.37635257,0.1261776,-6.24038782,2.04448963,-2.27280841,0.42411954,-5.33480457,3.1073415,-1.87209023,0.55912267,-3.18107923,4.09261931,-1.06025277,0.12192539,-1.35524849,5.0,0.0,0.0,0.0,100.3886167,-53.9792198,46.40939689
37,0.74,-5.0,0.0,0.0,0.0,-4.09489181,-1.08739297,-0.10596669,-1.35962293,-3.11850803,-1.93481473,-0.55613132,-3.09253981,-2.05353259,-2.37942186,-0.48047267,-5.32500727,-1.0125909,-2.50229787,-0.15499619,-6.35417058,0.0,-2.52026355,0.0,-6.55152328,1.0125909,-2.50229787,0.15499619,-6.35417058,2.05353259,-2.37942186,0.48047267,-5.32500727,3.11850803,-1.93481473,0.55613132,-3.09253981,4.09489181,-1.08739297,0.10596669,-1.35962293,5.0,0.0,0.0,0.0,102.18018059,-56.78325604,45.39692454
38,0.76,-5.0,0.0,0.0,0.0,-4.0968839,-1.11464664,-0.09397642,-1.36636565,-3.12952343,-1.99579991,-0.54404961,-3.00753528,-2.06370872,-2.48566879,-0.5372074,-5.29818488,-1.01601436,-2.63042257,-0.18812671,-6.45816693,0.0,-2.65271162,0.0,-6.69407473,1.01601436,-2.63042257,0.18812671,-6.45816693,2.06370872,-2.48566879,0.5372074,-5.29818488,3.12952343,-1.99579991,0.54404961,-3.00753528,4.0968839,-1.11464664,0.09397642,-1.36636565,5.0,0.0,0.0,0.0,103.72502996,-59.35733091,44.36769905
39,0.78,-5.0,0.0,0.0,0.0,-4.0986797,-1.14204735,-0.08638368,-1.37410095,-3.14020991,-2.05514001,-0.52335185,-2.9283697,-2.07501048,-2.59121218,-0.59277658,-5.2547453,-1.02014435,-2.76051949,-0.22566288,-6.55121837,0.0,-2.78795595,0.0,-6.83103909,1.02014435,-2.76051949,0.22566288,-6.55121837,2.07501048,-2.59121218,0.59277658,-5.2547453,3.14020991,-2.05514001,0.52335185,-2.9283697,4.0986797,-1.14204735,0.08638368,-1.37410095,5.0,0.0,0.0,0.0,105.00952747,-61.68527511,43.32425236
40,0.8,-5.0,0.0,0.0,0.0,-4.10036906,-1.16960169,-0.08332974,-1.38152325,-3.15040352,-2.11297193,-0.49494236,-2.85699001,-2.08739774,-2.6957272,-0.64547408,-5.19550886,-1.02506875,-2.8923577,-0.26755522,-6.63210998,0.0,-2.92587576,0.0,-6.96149078,1.02506875,-2.8923577,0.26755522,-6.63210998,2.08739774,-2.6957272,0.64547408,-5.19550886,3.15040352,-2.11297193,0.49494236,-2.85699001,4.10036906,-1.16960169,0.08332974,-1.38152325,5.0,0.0,0.0,0.0,106.0205048,-63.75125409,42.26925071
41,0.82,-5.0,0.0,0.0,0.0,-4.10204172,-1.19729154,-0.08466506,-1.38747505,-3.15996239,-2.16946716,-0.46011624,-2.79489257,-2.10079518,-2.79890976,-0.69350303,-5.1217295,-1.03087274,-3.02568157,-0.31357942,-6.69959251,0.0,-3.06633043,0.0,-7.08436622,1.03087274,-3.02568157,0.31357942,-6.69959251,2.10079518,-2.79890976,0.69350303,-5.1217295,3.15996239,-2.16946716,0.46011624,-2.79489257,4.10204172,-1.19729154,0.08466506,-1.38747505,5.0,0.0,0.0,0.0,106.7454404,-65.53995136,41.20548904
42,0.84,-5.0,0.0,0.0,0.0,-4.10378165,-1.22507764,-0.08996479,-1.3910112,-3.16877393,-2.224822,-0.42049393,-2.74305489,-2.11509133,-2.90048519,-0.73505868,-5.03509359,-1.03763503,-3.1602104,-0.3633063,-6.75241196,0.0,-3.20915658,0.0,-7.19845214,1.03763503,-3.1602104,0.3633063,-6.75241196,2.11509133,-2.90048519,0.73505868,-5.03509359,3.16877393,-2.224822,0.42049393,-2.74305489,4.10378165,-1.22507764,0.08996479,-1.3910112,5.0,0.0,0.0,0.0,107.17256518,-67.03668121,40.13588397
43,0.86,-5.0,0.0,0.0,0.0,-4.10566183,-1.25290435,-0.09856146,-1.39144557,-3.17676048,-2.27924679,-0.37793337,-2.70189819,-2.13013934,-3.00021667,-0.76842159,-4.93769284,-1.04542346,-3.29563865,-0.41607571,-6.7893468,0.0,-3.35416499,0.0,-7.30237565,1.04542346,-3.29563865,0.41607571,-6.7893468,2.13013934,-3.00021667,0.76842159,-4.93769284,3.17676048,-2.27924679,0.37793337,-2.70189819,4.10566183,-1.25290435,0.09856146,-1.39144557,5.0,0.0,0.0,0.0,107.29089889,-68.22743284,39.06346604
44,0.88,-5.0,0.0,0.0,0.0,-4.10773983,-1.28070515,-0.10959227,-1.388378,-3.18388307,-2.33295464,-0.3344256,-2.67128377,-2.1457596,-3.09791282,-0.79205505,-4.83196956,-1.05429021,-3.43163707,-0.47097725,-6.80925254,0.0,-3.50113732,0.0,-7.39459737,1.05429021,-3.43163707,0.47097725,-6.80925254,2.1457596,-3.09791282,0.79205505,-4.83196956,3.18388307,-2.33295464,0.3344256,-2.67128377,4.10773983,-1.28070515,0.10959227,-1.388378,5.0,0.0,0.0,0.0,107.09025727,-69.09888544,37.99137183
45,0.9,-5.0,0.0,0.0,0.0,-4.11005453,-1.30840846,-0.12205796,-1.38170036,-3.19014292,-2.38615054,-0.29198052,-2.6505435,-2.16174443,-3.19343395,-0.8047003,-4.72063491,-1.06426665,-3.56785468,-0.52684049,-6.81111234,0.0,-3.64982278,0.0,-7.47340932,1.06426665,-3.56785468,0.52684049,-6.81111234,2.16174443,-3.19343395,0.8047003,-4.72063491,3.19014292,-2.38615054,0.29198052,-2.6505435,4.11005453,-1.30840846,0.12205796,-1.38170036,5.0,0.0,0.0,0.0,106.56129966,-69.63846383,36.92283583
46,0.92,-5.0,0.0,0.0,0.0,-4.11262397,-1.33594333,-0.13488914,-1.37158261,-3.19558066,-2.43902132,-0.2525102,-2.63854225,-2.17786448,-3.2866964,-0.80546228,-4.60656289,-1.07535815,-3.70392191,-0.58223804,-6.79409128,0.0,-3.79993475,0.0,-7.53693959,1.07535815,-3.70392191,0.58223804,-6.79409128,2.17786448,-3.2866964,0.80546228,-4.60656289,3.19558066,-2.43902132,0.2525102,-2.63854225,4.11262397,-1.33594333,0.13488914,-1.37158261,5.0,0.0,0.0,0.0,105.69569828,-69.83451692,35.86118136
47,0.94,-5.0,0.0,0.0,0.0,-4.11544472,-1.36324475,-0.14701583,-1.35844076,-3.20027324,-2.49172715,-0.21771746,-2.63376744,-2.1938767,-3.37767461,-0.79387896,-4.49266533,-1.08753913,-3.83945477,-0.63550394,-6.75759116,0.0,-3.95114765,0.0,-7.58316604,1.08753913,-3.83945477,0.63550394,-6.75759116,2.1938767,-3.37767461,0.79387896,-4.49266533,3.20027324,-2.49172715,0.21771746,-2.63376744,4.11544472,-1.36324475,0.14701583,-1.35844076,5.0,0.0,0.0,0.0,104.4864995,-69.6766906,34.8098089
48,0.96,-5.0,0.0,0.0,0.0,-4.11849249,-1.39025812,-0.15743589,-1.34288998,-3.20432873,-2.54439509,-0.18899658,-2.63443895,-2.20953359,-3.46640047,-0.76996837,-4.3817551,-1.10074857,-3.97406011,-0.68476965,-6.70130151,0.0,-4.10309417,0.0,-7.60994159,1.10074857,-3.97406011,0.68476965,-6.70130151,2.20953359,-3.46640047,0.76996837,-4.3817551,3.20432873,-2.54439509,0.18899658,-2.63443895,4.11849249,-1.39025812,0.15743589,-1.34288998,5.0,0.0,0.0,0.0,102.92871379,-69.15653399,33.77217979
49,0.98,-5.0,0.0,0.0,0.0,-4.12172418,-1.41694263,-0.16527762,-1.32568699,-3.20787931,-2.59711495,-0.16735249,-2.63863138,-2.22459296,-3.55295997,-0.73424867,-4.2764062,-1.1148865,-4.10734179,-0.7280186,-6.62524194,0.0,-4.25536309,0.0,-7.61503316,1.1148865,-4.10734179,0.7280186,-6.62524194,2.22459296,-3.55295997,0.73424867,-4.2764062,3.20787931,-2.59711495,0.16735249,-2.63863138,4.12172418,-1.41694263,0.16527762,-1.32568699,5.0,0.0,0.0,0.0,101.02012304,-68.2683302,32.75179284
50,1.0,-5.0,0.0,0.0,0.0,-4.125081,-1.44327353,-0.16985299,-1.30766622,-3.21107286,-2.64993761,-0.15334335,-2.64439959,-2.23882795,-3.63748706,-0.68772849,-4.1788203,-1.12981176,-4.23890764,-0.76315902,-6.52979103,0.0,-4.40749817,0.0,-7.59617614,1.12981176,-4.23890764,0.76315902,-6.52979103,2.23882795,-3.63748706,0.68772849,-4.1788203,3.21107286,-2.64993761,0.15334335,-2.64439959,4.125081,-1.44327353,0.16985299,-1.30766622,5.0,0.0,0.0,0.0,98.76224253,-67.01009037,31.75215216
51,1.02,-5.0,0.0,0.0,0.0,-4.12849259,-1.46924295,-0.17069776,-1.28967463,-3.21406369,-2.70287588,-0.14704994,-2.64989877,-2.25203646,-3.72015501,-0.63186727,-4.09070896,-1.14534129,-4.36837674,-0.78811309,-6.41569707,0.0,-4.5589981,0.0,-7.55114541,1.14534129,-4.36837674,0.78811309,-6.41569707,2.25203646,-3.72015501,0.63186727,-4.09070896,3.21406369,-2.70287588,0.14704994,-2.64989877,4.12849259,-1.46924295,0.17069776,-1.28967463,5.0,0.0,0.0,0.0,96.16133134,-65.38460634,30.77672501
52,1.04,-5.0,0.0,0.0,0.0,-4.13188176,-1.49485959,-0.16759626,-1.27250971,-3.21700288,-2.75590756,-0.14807356,-2.65349083,-2.26404955,-3.80116561,-0.56850705,-4.01320038,-1.16125151,-4.49538677,-0.8009188,-6.28406716,0.0,-4.70931819,0.0,-7.47784233,1.16125151,-4.49538677,0.8009188,-6.28406716,2.26404955,-3.80116561,0.56850705,-4.01320038,3.21700288,-2.75590756,0.14807356,-2.65349083,4.13188176,-1.49485959,0.16759626,-1.27250971,5.0,0.0,0.0,0.0,93.22932034,-63.40043056,29.82888978
53,1.06,-5.0,0.0,0.0,0.0,-4.13516958,-1.52014712,-0.16058925,-1.25686478,-3.22002897,-2.80898053,-0.15556253,-2.65383007,-2.27473818,-3.88073682,-0.49977987,-3.94677718,-1.17728164,-4.61960087,-0.79983934,-6.13633286,0.0,-4.8578739,0.0,-7.37439591,1.17728164,-4.61960087,0.79983934,-6.13633286,2.27473818,-3.88073682,0.49977987,-3.94677718,3.22002897,-2.80898053,0.15556253,-2.65383007,4.13516958,-1.52014712,0.16058925,-1.25686478,5.0,0.0,0.0,0.0,89.98452328,-61.07264758,28.9118757
54,1.08,-5.0,0.0,0.0,0.0,-4.13828042,-1.54514166,-0.14996462,-1.24328489,-3.22325934,-2.86201918,-0.16826528,-2.64992299,-2.28401791,-3.95908956,-0.42799608,-3.89125013,-1.19313935,-4.74071358,-0.7834737,-5.97419267,0.0,-5.00404644,0.0,-7.23927422,1.19313935,-4.74071358,0.7834737,-5.97419267,2.28401791,-3.95908956,0.42799608,-3.89125013,3.22325934,-2.86201918,0.16826528,-2.64992299,4.13828042,-1.54514166,0.14996462,-1.24328489,5.0,0.0,0.0,0.0,86.45201464,-58.42331781,28.02869683
55,1.1,-5.0,0.0,0.0,0.0,-4.14114671,-1.5698885,-0.13623181,-1.23213578,-3.22678299,-2.91493182,-0.18460691,-2.64115899,-2.2918513,-4.03643431,-0.35552073,-3.84576944,-1.20850852,-4.85845544,-0.75086123,-5.79953364,0.0,-5.14719077,0.0,-7.07140033,1.20850852,-4.85845544,0.75086123,-5.79953364,2.2918513,-4.03643431,0.35552073,-3.84576944,3.22678299,-2.91493182,0.18460691,-2.64115899,4.14114671,-1.5698885,0.13623181,-1.23213578,5.0,0.0,0.0,0.0,82.66359012,-55.48150581,27.18208431
56,1.12,-5.0,0.0,0.0,0.0,-4.14371291,-1.59443827,-0.12008189,-1.22358725,-3.23065493,-2.96761845,-0.20278439,-2.62731112,-2.29824765,-4.11295831,-0.28464563,-3.80887295,-1.22305903,-4.97259586,-0.70157294,-5.61433712,0.0,-5.28664579,0.0,-6.87026534,1.22305903,-4.97259586,0.70157294,-5.61433712,2.29824765,-4.11295831,0.28464563,-3.80887295,3.23065493,-2.96761845,0.20278439,-2.62731112,4.14371291,-1.59443827,0.12008189,-1.22358725,5.0,0.0,0.0,0.0,78.65726576,-52.28284462,26.37442114
57,1.14,-5.0,0.0,0.0,0.0,-4.14593876,-1.61884302,-0.10233626,-1.2176111,-3.23489277,-3.01997811,-0.22087448,-2.60850797,-2.30326033,-4.1888141,-0.21746502,-3.7785673,-1.23645806,-5.08294393,-0.63578274,-5.42057514,0.0,-5.42174677,0.0,-6.63602996,1.23645806,-5.08294393,0.63578274,-5.42057514,2.30326033,-4.1888141,0.21746502,-3.7785673,3.23489277,-3.01997811,0.22087448,-2.60850797,4.14593876,-1.61884302,0.10233626,-1.2176111,5.0,0.0,0.0,0.0,74.47631213,-48.86862795,25.60768418
58,1.16,-5.0,0.0,0.0,0.0,-4.14780118,-1.64315234,-0.08388767,-1.21399284,-3.23947537,-3.07191559,-0.23694798,-2.58518007,-2.30698168,-4.26410993,-0.15576263,-3.75243649,-1.24838275,-5.18934721,-0.5543126,-5.22010538,0.0,-5.5518396,0.0,-6.36960562,1.24838275,-5.18934721,0.5543126,-5.22010538,2.30698168,-4.26410993,0.15576263,-3.75243649,3.23947537,-3.07191559,0.23694798,-2.58518007,4.14780118,-1.64315234,0.08388767,-1.21399284,5.0,0.0,0.0,0.0,70.16785825,-45.28446033,24.88339792
59,1.18,-5.0,0.0,0.0,0.0,-4.14929517,-1.66740986,-0.06563754,-1.21235537,-3.24434393,-3.12334665,-0.2491832,-2.55798567,-2.30953576,-4.33890257,-0.10091693,-3.72776981,-1.25853327,-5.29168845,-0.45864735,-5.01457344,0.0,-5.67629633,0.0,-6.07270643,1.25853327,-5.29168845,0.45864735,-5.01457344,2.30953576,-4.33890257,0.10091693,-3.72776981,3.24434393,-3.12334665,0.2491832,-2.55798567,4.14929517,-1.66740986,0.06563754,-1.21235537,5.0,0.0,0.0,0.0,65.78113467,-41.57853065,24.20260402
60,1.2,-5.0,0.0,0.0,0.0,-4.15043334,-1.69165032,-0.04843405,-1.21219198,-3.24940517,-3.17420181,-0.25597183,-2.52772207,-2.31106956,-4.41319277,-0.05383072,-3.70170058,-1.26664599,-5.38988048,-0.35091641,-4.80533059,0.0,-5.79453152,0.0,-5.74786471,1.26664599,-5.38988048,0.35091641,-4.80533059,2.31106956,-4.41319277,0.05383072,-3.70170058,3.24940517,-3.17420181,0.25597183,-2.52772207,4.15043334,-1.69165032,0.04843405,-1.21219198,5.0,0.0,0.0,0.0,61.36545934,-37.79960964,23.56584969
61,1.22,-5.0,0.0,0.0,0.0,-4.15124419,-1.71589732,-0.03301489,-1.21290553,-3.25453656,-3.22442809,-0.25601061,-2.49522951,-2.31174299,-4.48692357,-0.01488934,-3.67134644,-1.27250592,-5.48385969,-0.23384178,-4.59337428,0.0,-5.90601833,0.0,-5.39840486,1.27250592,-5.48385969,0.23384178,-4.59337428,2.31174299,-4.48692357,0.01488934,-3.67134644,3.25453656,-3.22442809,0.25601061,-2.49522951,4.15124419,-1.71589732,0.03301489,-1.21290553,5.0,0.0,0.0,0.0,56.9681047,-33.99490771,22.97319698
62,1.24,-5.0,0.0,0.0,0.0,-4.15176952,-1.74016201,-0.0199586,-1.21385029,-3.25959318,-3.27398895,-0.24837341,-2.46129467,-2.31171838,-4.55998134,0.01604962,-3.6339424,-1.27595775,-5.5735786,-0.11065341,-4.37931703,0.0,-6.0103038,0.0,-5.02837334,1.27595775,-5.5735786,0.11065341,-4.37931703,2.31171838,-4.55998134,-0.01604962,-3.6339424,3.25959318,-3.27398895,0.24837341,-2.46129467,4.15176952,-1.74016201,0.0199586,-1.21385029,5.0,0.0,0.0,0.0,52.63221774,-30.2079645,22.42425323
63,1.26,-5.0,0.0,0.0,0.0,-4.15206074,-1.76444245,-0.0096473,-1.21437293,-3.26441578,-3.3228623,-0.23255936,-2.42656075,-2.31115009,-4.63219932,0.03963385,-3.58695892,-1.27691489,-5.6589981,0.01502504,-4.16338661,0.0,-6.10702219,0.0,-4.64242553,1.27691489,-5.6589981,-0.01502504,-4.16338661,2.31115009,-4.63219932,-0.03963385,-3.58695892,3.26441578,-3.3228623,0.23255936,-2.42656075,4.15206074,-1.76444245,0.0096473,-1.21437293,5.0,0.0,0.0,0.0,48.39499188,-26.47677053,21.91822135
64,1.28,-5.0,0.0,0.0,0.0,-4.15217475,-1.78872389,-0.00224316,-1.21384936,-3.26883956,-3.37103681,-0.20851427,-2.39145008,-2.31017491,-4.70336336,0.05696227,-3.52819866,-1.27536603,-5.74008003,0.13931543,-3.94545818,0.0,-6.19590571,0.0,-4.24567383,1.27536603,-5.74008003,-0.13931543,-3.94545818,2.31017491,-4.70336336,-0.05696227,-3.52819866,3.26883956,-3.37103681,0.20851427,-2.39145008,4.15217475,-1.78872389,0.00224316,-1.21384936,5.0,0.0,0.0,0.0,44.28629965,-22.83233331,21.45396634
65,1.3,-5.0,0.0,0.0,0.0,-4.15216939,-1.81297963,0.00232022,-1.21171466,-3.27270306,-3.41850686,-0.17662466,-2.3561045,-2.30890379,-4.77321929,0.06950173,-3.45586764,-1.27137864,-5.8167807,0.2582435,-3.72511606,0.0,-6.27679187,0.0,-3.84350463,1.27137864,-5.8167807,-0.2582435,-3.72511606,2.30890379,-4.77321929,-0.06950173,-3.45586764,3.27270306,-3.41850686,0.17662466,-2.3561045,4.15216939,-1.81297963,-0.00232022,-1.21171466,5.0,0.0,0.0,0.0,40.32797744,-19.29788492,21.03009252
66,1.32,-5.0,0.0,0.0,0.0,-4.15209897,-1.83717246,0.00433126,-1.20748392,-3.27585671,-3.46526654,-0.13768523,-2.32034687,-2.30741557,-4.84148149,0.07897938,-3.36861852,-1.26509923,-5.8890459,0.36790934,-3.50174002,0.0,-6.34962697,0.0,-3.44137419,1.26509923,-5.8890459,-0.36790934,-3.50174002,2.30741557,-4.84148149,-0.07897938,-3.36861852,3.27585671,-3.46526654,0.13768523,-2.32034687,4.15209897,-1.83717246,-0.00433126,-1.20748392,5.0,0.0,0.0,0.0,36.53390016,-15.88887593,20.64502423
67,1.34,-5.0,0.0,0.0,0.0,-4.15200992,-1.86125637,0.00427949,-1.20076284,-3.27817047,-3.51130307,-0.09284265,-2.28366597,-2.30575299,-4.90784201,0.08725658,-3.265566,-1.25675007,-5.95680782,0.4646622,-3.27460903,0.0,-6.4144653,0.0,-3.04459592,1.25675007,-5.95680782,-0.4646622,-3.27460903,2.30575299,-4.90784201,-0.08725658,-3.265566,3.27817047,-3.51130307,0.09284265,-2.28366597,4.15200992,-1.86125637,-0.00427949,-1.20076284,5.0,0.0,0.0,0.0,32.91089223,-12.61381043,20.2970818
68,1.36,-5.0,0.0,0.0,0.0,-4.15193718,-1.88517837,0.00282169,-1.19124747,-3.27954012,-3.55659013,-0.04351989,-2.24522501,-2.30392134,-4.97197975,0.09619198,-3.14627643,-1.24662253,-6.01998417,0.54527142,-3.04301346,0.0,-6.47146429,0.0,-2.65813241,1.24662253,-6.01998417,-0.54527142,-3.04301346,2.30392134,-4.97197975,-0.09619198,-3.14627643,3.27954012,-3.55659013,0.04351989,-2.24522501,4.15193718,-1.88517837,-0.00282169,-1.19124747,5.0,0.0,0.0,0.0,29.46040187,-9.47585727,19.9845446
69,1.38,-5.0,0.0,0.0,0.0,-4.15190125,-1.90888023,0.00073768,-1.17871391,-3.27989194,-3.60108167,0.00867329,-2.20389276,-2.30188994,-5.03356919,0.10750237,-3.01073537,-1.23506707,-6.0784795,0.60708463,-2.806366,0.0,-6.52087545,0.0,-2.28640544,1.23506707,-6.0784795,-0.60708463,-2.806366,2.30188994,-5.03356919,-0.10750237,-3.01073537,3.27989194,-3.60108167,-0.00867329,-2.20389276,4.15190125,-1.90888023,-0.00073768,-1.17871391,5.0,0.0,0.0,0.0,26.18073656,-6.47504205,19.70569451
70,1.4,-5.0,0.0,0.0,0.0,-4.15190619,-1.93229987,-0.00112153,-1.16299905,-3.27918545,-3.64470649,0.06203741,-2.15829455,-2.29959631,-5.09228834,0.12263032,-2.85929829,-1.22248022,-6.13218869,0.64816494,-2.56430169,0.0,-6.56303199,0.0,-1.9331364,1.22248022,-6.13218869,-0.64816494,-2.56430169,2.29959631,-5.09228834,-0.12263032,-2.85929829,3.27918545,-3.64470649,-0.06203741,-2.15829455,4.15190619,-1.93229987,0.00112153,-1.16299905,5.0,0.0,0.0,0.0,23.06954606,-3.61071055,19.45883552
71,1.42,-5.0,0.0,0.0,0.0,-4.15193884,-1.95537237,-0.00188983,-1.14397465,-3.27741424,-3.68736401,0.11488137,-2.10687952,-2.29695285,-5.1478255,0.14262779,-2.6926301,-1.20928918,-6.18100224,0.66739859,-2.31675826,0.0,-6.59833346,0.0,-1.60122689,1.20928918,-6.18100224,-0.66739859,-2.31675826,2.29695285,-5.1478255,-0.14262779,-2.6926301,3.27741424,-3.68736401,-0.11488137,-2.10687952,4.15193884,-1.95537237,0.00188983,-1.14397465,5.0,0.0,0.0,0.0,20.12617367,-0.8838849,19.24228877
72,1.44,-5.0,0.0,0.0,0.0,-4.15196902,-1.97803032,-0.00074283,-1.12151718,-3.27460484,-3.7289215,0.16561499,-2.04799927,-2.29385562,-5.19988481,0.16806426,-2.51163977,-1.19593455,-6.22481288,0.664566,-2.06403022,0.0,-6.62722864,0.0,-1.29268622,1.19593455,-6.22481288,-0.664566,-2.06403022,2.29385562,-5.19988481,-0.16806426,-2.51163977,3.27460484,-3.7289215,-0.16561499,-2.04799927,4.15196902,-1.97803032,0.00074283,-1.12151718,5.0,0.0,0.0,0.0,17.35349816,1.70086816,19.05436631
73,1.46,-5.0,0.0,0.0,0.0,-4.15195094,-2.00020363,0.00304797,-1.09547652,-3.27081392,-3.76921304,0.21283025,-1.97999282,-2.29019465,-5.24819051,0.19896651,-2.31741542,-1.18285211,-6.26352305,0.64037014,-1.8067925,0.0,-6.65019731,0.0,-1.00860858,1.18285211,-6.26352305,-0.64037014,-1.8067925,2.29019465,-5.24819051,-0.19896651,-2.31741542,3.27081392,-3.76921304,-0.21283025,-1.97999282,4.15195094,-2.00020363,-0.00304797,-1.09547652,5.0,0.0,0.0,0.0,14.75896697,4.13436306,18.89333003
74,1.48,-5.0,0.0,0.0,0.0,-4.15182561,-2.02181872,0.01006689,-1.06564658,-3.26612388,-3.80804004,0.25536623,-1.90127247,-2.28586508,-5.29248986,0.23479553,-2.11116472,-1.17045449,-6.29705245,0.59641862,-1.54609273,0.0,-6.66773215,0.0,-0.74919842,1.17045449,-6.29705245,-0.59641862,-1.54609273,2.28586508,-5.29248986,-0.23479553,-2.11116472,3.26612388,-3.80804004,-0.25536623,-1.90127247,4.15182561,-2.02181872,-0.01006689,-1.06564658,5.0,0.0,0.0,0.0,12.35466535,6.40267944,18.75734479
75,1.5,-5.0,0.0,0.0,0.0,-4.15152414,-2.04279709,0.0207145,-1.03174059,-3.2606375,-3.84517362,0.2923544,-1.81040543,-2.28077837,-5.33255506,0.27446325,-1.89416431,-1.15911361,-6.32534515,0.5351581,-1.28331391,0.0,-6.68032158,0.0,-0.51383861,1.15911361,-6.32534515,-0.5351581,-1.28331391,2.28077837,-5.33255506,-0.27446325,-1.89416431,3.2606375,-3.84517362,-0.2923544,-1.81040543,4.15152414,-2.04279709,-0.0207145,-1.03174059,5.0,0.0,0.0,0.0,10.15644902,8.48798653,18.64443556
76,1.52,-5.0,0.0,0.0,0.0,-4.1509717,-2.06305355,0.03517899,-0.99337387,-3.2544718,-3.88035837,0.3232419,-1.70618652,-2.27487281,-5.36818417,0.31638918,-1.66772049,-1.14914496,-6.34837573,0.45976307,-1.02011206,0.0,-6.68843428,0.0,-0.30119277,1.14914496,-6.34837573,-0.45976307,-1.02011206,2.27487281,-5.36818417,-0.31638918,-1.66772049,3.2544718,-3.88035837,-0.3232419,-1.70618652,4.1509717,-2.06305355,-0.03517899,-0.99337387,5.0,0.0,0.0,0.0,8.18234996,10.37010683,18.55245679
77,1.54,-5.0,0.0,0.0,0.0,-4.15009199,-2.08249418,0.05341997,-0.95005598,-3.24775164,-3.91331759,0.34779258,-1.58769814,-2.26812247,-5.39920146,0.35859392,-1.43314227,-1.14079452,-6.36615398,0.37398387,-0.75833511,0.0,-6.69250608,0.0,-0.10933142,1.14079452,-6.36615398,-0.37398387,-0.75833511,2.26812247,-5.39920146,-0.35859392,-1.43314227,3.24775164,-3.91331759,-0.34779258,-1.58769814,4.15009199,-2.08249418,-0.05341997,-0.95005598,5.0,0.0,0.0,0.0,6.45060426,12.02847575,18.47908001
78,1.56,-5.0,0.0,0.0,0.0,-4.14881182,-2.10101419,0.07516546,-0.90119361,-3.24060363,-3.9437595,0.36606669,-1.45435485,-2.26054395,-5.42545724,0.39882389,-1.1917267,-1.13422902,-6.37872777,0.28196199,-0.49993017,0.0,-6.69292941,0.0,0.06412922,1.13422902,-6.37872777,-0.28196199,-0.49993017,2.26054395,-5.42545724,-0.39882389,-1.1917267,3.24060363,-3.9437595,-0.36606669,-1.45435485,4.14881182,-2.10101419,-0.07516546,-0.90119361,5.0,0.0,0.0,0.0,4.97771467,13.44408651,18.42180119
79,1.58,-5.0,0.0,0.0,0.0,-4.14706568,-2.11849603,0.09992198,-0.84610492,-3.23315047,-3.97138415,0.37838186,-1.30593064,-2.25220047,-5.44682763,0.43469918,-0.94475533,-1.12953019,-6.38618409,0.18802302,-0.24684614,0.0,-6.69004569,0.0,0.22188545,1.12953019,-6.38618409,-0.18802302,-0.24684614,2.25220047,-5.44682763,-0.43469918,-0.94475533,3.23315047,-3.97138415,-0.37838186,-1.30593064,4.14706568,-2.11849603,-0.09992198,-0.84610492,5.0,0.0,0.0,0.0,3.77693387,14.60103198,18.37796584
