,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,KineticEnergy,Potential,Energy
89,1.78,2.9284255,1.34691645,-1.32917482,2.25156593,0.78368688,-3.3176619,-1.95094151,-1.26174429,-4.69964782,1.09450209,0.69015304,3.17557226,-0.56478823,6.03663339,0.68090262,1.98758071,6.55232367,-0.16039003,1.90906067,-6.15297461,34.35635567,26.53683858,60.89319424
90,1.8,2.90032774,1.39288501,-1.47850785,2.34353131,0.7445416,-3.34071506,-1.96242934,-1.04232153,-4.68333674,1.15782703,0.94060304,3.15610545,-0.55159376,6.0746107,0.63837127,1.81083561,6.59006116,-0.28460769,1.86196288,-6.26815084,34.95234374,25.94084695,60.89319068
91,1.82,2.86937116,1.4405832,-1.61491792,2.42429748,0.70523629,-3.35930824,-1.96691388,-0.81590467,-4.66204074,1.22071375,1.18849128,3.13174302,-0.53925971,6.10909697,0.59488838,1.63862347,6.62669301,-0.41108568,1.79845214,-6.3787593,35.60096706,25.29221998,60.89318705
92,1.84,2.83582199,1.48977357,-1.73765344,2.49253438,0.66591266,-3.37331119,-1.96423959,-0.58346639,-4.63582008,1.28306403,1.43292242,3.10246068,-0.52780339,6.14019149,0.55062919,1.47179989,6.66188883,-0.53971789,1.71834142,-6.48332856,36.28250009,24.61068335,60.89318344
93,1.86,2.79996004,1.54019314,-1.84610562,2.54702631,0.62671504,-3.38261363,-1.95429897,-0.34602709,-4.60475262,1.34477952,1.67302847,3.06826916,-0.51723842,6.16801018,0.50578786,1.31117196,6.69531596,-0.67036922,1.62158826,-6.58044034,36.97725247,23.91592749,60.89317997
94,1.88,2.76207591,1.591556,-1.9398032,2.58669298,0.58778943,-3.38712609,-1.93703225,-0.10465086,-4.56893327,1.40576244,1.90797341,3.02921337,-0.50757435,6.19268459,0.4605756,1.15749318,6.72664228,-0.80287694,1.50828643,-6.66874866,37.66620792,23.22696881,60.89317673
95,1.9,2.72246832,1.64355607,-2.01840638,2.61060632,0.54928256,-3.38678081,-1.91242697,0.13955886,-4.52847333,1.46591622,2.13695779,2.98537131,-0.49881636,6.21436076,0.41521881,1.01145896,6.75553881,-0.93705223,1.37865675,-6.74699544,38.33160571,22.5615681,60.89317381
96,1.92,2.68144149,1.69587038,-2.08170041,2.61800352,0.51134093,-3.38153245,-1.88051734,0.38546412,-4.48349965,1.52514618,2.35922305,2.93685272,-0.49096497,6.23319801,0.36995684,0.87370262,6.7816822,-1.07268212,1.23303787,-6.81402299,38.9574502,21.93572106,60.89317126
97,1.94,2.63930277,1.74816242,-2.12958898,2.60829647,0.47410992,-3.37135873,-1.84138347,0.63189757,-4.43415384,1.58336015,2.57405563,2.88379749,-0.4840158,6.2493677,0.32503964,0.74479212,6.80475695,-1.20953155,1.07187717,-6.86878365,39.52993659,21.36323256,60.89316915
98,1.96,2.5963603,1.80008574,-2.16208775,2.58107795,0.43773281,-3.35626095,-1.79515037,0.87766799,-4.38059129,1.64046903,2.7807909,2.82637379,-0.47795938,6.26305186,0.28072527,0.62522728,6.82445755,-1.34734568,0.89572195,-6.91034701,40.03778457,20.85538294,60.89316751
99,1.98,2.55292082,1.85128757,-2.17931807,2.5361251,0.40235,-3.33626446,-1.741987,1.1215661,-4.32298014,1.69638734,2.9788168,2.76477611,-0.47278102,6.27444181,0.23727724,0.51543774,6.84049035,-1.48585227,0.70521103,-6.93790505,40.47247454,20.42069182,60.89316636
100,2.0,2.50928766,1.90141252,-2.18150077,2.47340018,0.36809802,-3.31141888,-1.68210508,1.36237083,-4.26150024,1.75103376,3.1675772,2.69922302,-0.46846075,6.28373677,0.19496179,0.41578144,6.85257531,-1.62476418,0.50106686,-6.95077546,40.82838396,20.06478174,60.8931657
101,2.02,2.46575878,1.95010632,-2.16895014,2.39304918,0.3351088,-3.28179835,-1.61575788,1.59885581,-4.19634198,1.80433155,3.34657501,2.62995489,-0.46497325,6.29114237,0.15404505,0.32654374,6.86044765,-1.7637819,0.28408796,-6.94840362,41.1028245,19.79034103,60.89316553
102,2.04,2.42262498,1.99701941,-2.14206795,2.2953984,0.30350876,-3.24750152,-1.54323896,1.8297962,-4.12770507,1.85620898,3.51537491,2.55723143,-0.4622879,6.29686923,0.11479018,0.2479371,6.86385924,-1.9025961,0.05514182,-6.93036313,41.29598312,19.59718269,60.89316582
103,2.06,2.38016817,2.04181051,-2.1013375,2.18094912,0.27341808,-3.20865146,-1.46488085,2.05397584,-4.05579729,1.90659967,3.67360582,2.48132922,-0.46036888,6.3011315,0.0774545,0.18010129,6.86257991,-2.04089021,-0.18484197,-6.89635548,41.41077329,19.48239323,60.89316652
104,2.08,2.33865987,2.08415008,-2.04731758,2.05037082,0.2449499,-3.16539543,-1.38105367,2.27019454,-3.98083317,1.95544294,3.82096292,2.40253926,-0.4591753,6.30414538,0.0422866,0.123104,6.8563987,-2.17834296,-0.43487827,-6.84620862,41.45260456,19.44056305,60.89316761
105,2.1,2.29835968,2.12372357,-1.98063629,1.90449277,0.21820961,-3.11790445,-1.29216371,2.4772757,-3.90303267,2.00268405,3.95720928,2.32116444,-0.45866142,6.30612773,0.00952351,0.07694203,6.8451248,-2.31463089,-0.69393279,-6.77987494,41.42908103,19.46408798,60.893169
106,2.12,2.25951403,2.16023453,-1.90198472,1.74429448,0.19329409,-3.06637279,-1.19865201,2.67407398,-3.82261981,2.04827441,4.08217714,2.23751727,-0.45877688,6.30729465,-0.02061204,0.04154265,6.82858857,-2.44943079,-0.96092837,-6.69742837,41.34964092,19.54352974,60.89317065
107,2.14,2.22235494,2.19340753,-1.81211032,1.57089487,0.17029111,-3.01101724,-1.10099281,2.85948321,-3.73982125,2.09217175,4.19576862,2.15191756,-0.45946706,6.30786009,-0.04791432,0.01676543,6.80664226,-2.58242212,-1.23475116,-6.59906107,41.22515084,19.66802164,60.89317248
108,2.16,2.18709896,2.2229908,-1.71181008,1.38554052,0.14927861,-2.95207626,-0.99969206,3.0324443,-3.65486492,2.13434028,4.29795601,2.06469042,-0.46067337,6.30803454,-0.07219703,0.00240419,6.77916073,-2.71328937,-1.51425684,-6.48507943,41.06746922,19.8257052,60.89317442
109,2.18,2.15394629,2.24875868,-1.60192334,1.18959292,0.13032409,-2.88980894,-0.89528574,3.19195318,-3.56797859,2.17475073,4.38878148,1.97616441,-0.46233376,6.30802374,-0.09329569,-0.00181081,6.74604196,-2.84172421,-1.79827672,-6.35589969,40.88899372,20.00418268,60.8931764
110,2.2,2.12307997,2.27051378,-1.48332437,0.98451502,0.11348408,-2.82449386,-0.78833819,3.33706875,-3.47938849,2.21338042,4.46835624,1.88666996,-0.46438308,6.30802739,-0.11106964,0.00378939,6.70720753,-2.96742773,-2.08562404,-6.21204312,40.70220758,20.19097077,60.89317835
111,2.22,2.09466526,2.28808886,-1.35691464,0.77185713,0.09880354,-2.75642771,-0.67944031,3.46692067,-3.38931798,2.25021329,4.53685905,1.79653812,-0.46675366,6.30823801,-0.12540384,0.01881481,6.66260284,-3.09011244,-2.37510026,-6.05413072,40.51923912,20.37394109,60.8931802
112,2.24,2.0688492,2.30134844,-1.22361485,0.55324216,0.08631535,-2.68592382,-0.56920766,3.58071705,-3.29798615,2.28523991,4.59453415,1.70609952,-0.46937577,6.30883971,-0.13621025,0.04281894,6.61219737,-3.20950423,-2.66550139,-5.88287767,40.35144793,20.54173397,60.8931819
113,2.26,2.04576029,2.3101901,-1.08435668,0.3303506,0.07603987,-2.61331052,-0.4582784,3.67775186,-3.20560659,2.31845742,4.64168843,1.61568377,-0.47217821,6.31000715,-0.14342883,0.07530115,6.55598464,-3.32534416,-2.95562452,-5.69908739,40.20904985,20.68413354,60.89318339
114,2.28,2.02550835,2.31454547,-0.94007446,0.10490501,0.06798447,-2.53892931,-0.34731111,3.75741207,-3.11238615,2.34986959,4.67868795,1.52561901,-0.47508885,6.31190447,-0.14702801,0.11570913,6.49398219,-3.43739022,-3.24427437,-5.50364522,40.10079132,20.79239331,60.89318463
115,2.3,2.00818455,2.31438094,-0.79169673,-0.12134565,0.06214318,-2.46313301,-0.23698242,3.81918442,-3.01852381,2.37948669,4.70595374,1.43623181,-0.47803523,6.31468424,-0.14700459,0.16344137,6.42623132,-3.54541886,-3.53027,-5.29751195,40.03368189,20.8595037,60.89318559
116,2.32,1.99386163,2.30969799,-0.64013775,-0.34664182,0.05849633,-2.38628362,-0.12798447,3.86266168,-2.92420961,2.40732553,4.72395683,1.34784724,-0.4809451,6.31848653,-0.14338306,0.21784982,6.35279676,-3.64922643,-3.81245155,-5.08171692,40.01279169,20.88039457,60.89318625
117,2.34,1.98259425,2.30053328,-0.48628923,-0.56922927,0.05701027,-2.3087502,-0.02102214,3.88754845,-2.82962372,2.4334094,4.7332127,1.26078907,-0.48374696,6.32343803,-0.13621424,0.27824265,6.27376615,-3.74863052,-4.08968709,-4.8573509,40.04111857,20.85206803,60.8931866
118,2.36,1.97441955,2.28695837,-0.33101216,-0.78737486,0.05763715,-2.23090653,0.08318997,3.89366634,-2.7349356,2.45776806,4.73427498,1.17537999,-0.48637057,6.32965117,-0.12557326,0.34388728,6.18924947,-3.84347108,-4.36087953,-4.62555876,40.11952765,20.77365899,60.89318664
119,2.38,1.96935779,2.26907912,-0.17512914,-0.99938233,0.06031478,-2.15312876,0.18393075,3.8809584,-2.64030332,2.48043771,4.72772873,1.09194177,-0.48874744,6.33722334,-0.11155678,0.41401391,6.09937819,-3.9336114,-4.62497356,-4.38753174,40.24676363,20.64642275,60.89318638
120,2.4,1.96741323,2.24703484,-0.01941711,-1.20360778,0.06496649,-2.07579296,0.2804762,3.84949289,-2.545873,2.50146097,4.71418312,1.01079519,-0.49081116,6.3462362,-0.09427972,0.48781937,6.00430444,-4.01893905,-4.8809625,-4.14449966,40.41953462,20.47365122,60.89318585
121,2.42,1.96857513,2.22099706,0.13539926,-1.39847484,0.07150112,-1.99927251,0.37210328,3.79946609,-2.45177838,2.52088688,4.694264,0.93225971,-0.4924978,6.35675505,-0.07387131,0.56447172,5.90419993,-4.09936648,-5.12789523,-3.89772269,40.63266391,20.26052116,60.89318507
122,2.44,1.9728188,2.19116804,0.28865331,-1.58248944,0.07981313,-1.92393561,0.45809412,3.73120426,-2.3581406,2.53877083,4.66860624,0.85665268,-0.49374611,6.36882831,-0.05047077,0.64311549,5.79925478,-4.17483158,-5.3648829,-3.64848299,40.87930425,20.01387985,60.8931841
123,2.46,1.98010685,2.15777897,0.43974126,-1.75425408,0.08978269,-1.85014259,0.53774069,3.64516459,-2.26506806,2.55517455,4.63784621,0.78428797,-0.4944977,6.38248711,-0.02422266,0.72287761,5.68967621,-4.24529804,-5.59110549,-3.39807611,41.15120771,19.74197527,60.89318298
124,2.48,1.99039046,2.12108793,0.58812593,-1.91248135,0.10127596,-1.77824336,0.61034989,3.54193498,-2.17265649,2.57016597,4.60261458,0.71547415,-0.49469705,6.39774498,0.00472781,0.80287429,5.57568712,-4.31075551,-5.8058182,-3.14780208,41.43904203,19.45413973,60.89318176
125,2.5,2.00361078,2.08137751,0.73333927,-2.05600669,0.11414541,-1.70857476,0.67524912,3.42223269,-2.0809891,2.58381913,4.56352967,0.65051186,-0.49429155,6.41459774,0.03623939,0.88221848,5.45752446,-4.37121962,-6.00835745,-2.89895634,41.73274328,19.16043723,60.89318051
126,2.52,2.01970028,2.03895231,0.87498346,-2.18380019,0.12823035,-1.64145801,0.73179243,3.28690173,-1.99013693,2.59621398,4.5211915,0.58969073,-0.49323133,6.43302351,0.07017909,0.96002817,5.33543763,-4.42673179,-6.19814649,-2.65282044,42.02189279,18.87128649,60.89317929
127,2.54,2.03858419,1.99413604,1.0127306,-2.29497717,0.14335746,-1.57719622,0.77936722,3.13690882,-1.90015923,2.60743613,4.47617681,0.53328565,-0.49146905,6.45298289,0.10642592,1.03543516,5.20968663,-4.47735884,-6.37470055,-2.41065246,42.29610552,18.59707263,60.89317815
128,2.56,2.06018185,1.94726861,1.14632072,-2.38880746,0.15934158,-1.51607198,0.81740154,2.97333795,-1.81110399,2.61757648,4.42903513,0.48155257,-0.48895966,6.47441931,0.144874,1.10759427,5.08054022,-4.52319243,-6.53763138,-2.17367733,42.54541596,18.34776119,60.89317715
129,2.58,2.08440806,1.89870291,1.2755583,-2.46472312,0.17598658,-1.45834508,0.84537196,2.79738335,-1.72300851,2.62673086,4.38028597,0.434724,-0.48566005,6.49725964,0.18543473,1.17569269,4.94827391,-4.56434833,-6.68665096,-1.94307692,42.7606474,18.13252896,60.89317636
130,2.6,2.11117431,1.84880152,1.40030706,-2.52232444,0.19308642,-1.4042504,0.86281204,2.61034087,-1.63589999,2.63499943,4.33041719,0.39300423,-0.48152869,6.52141488,0.22803818,1.23895931,4.81316795,-4.60096542,-6.82157446,-1.71997998,42.93375033,17.95942547,60.8931758
131,2.62,2.14038992,1.79793328,1.52048317,-2.56138398,0.21042636,-1.35399597,0.86932112,2.41359771,-1.54979623,2.64248615,4.27988444,0.35656462,-0.47652528,6.54678108,0.27263341,1.29667368,4.67550523,-4.63320453,-6.94232214,-1.50545203,43.05809665,17.83507888,60.89317553
132,2.64,2.17196296,1.74646985,1.63604698,-2.5818486,0.22778439,-1.30776126,0.86457346,2.20862046,-1.4647062,2.64929802,4.22911161,0.32553894,-0.47061033,6.57324049,0.31918798,1.34817438,4.53556918,-4.6612471,-7.04892004,-1.30048517,43.12871734,17.76445822,60.89317556
133,2.66,2.20580109,1.69478222,1.74699348,-2.58383928,0.24493281,-1.26569573,0.84832733,1.99694159,-1.38063074,2.65554433,4.17849204,0.30001898,-0.46374483,6.60066276,0.36768652,1.39286669,4.39364167,-4.68529358,-7.14149937,-1.10598798,43.14247375,17.75070216,60.89317591
134,2.68,2.24181212,1.64323722,1.85334155,-2.5676487,0.26164,-1.22791764,0.82043378,1.78014448,-1.29756307,2.66133571,4.12839041,0.28005058,-0.45588994,6.62890639,0.41812865,1.43022918,4.25000089,-4.70556169,-7.22029438,-0.92277553,43.09815456,17.79502202,60.89317658
135,2.7,2.27990438,1.59219416,1.95512263,-2.53373671,0.27767236,-1.19451323,0.78084471,1.55984712,-1.21548942,2.66678326,4.0791449,0.26563017,-0.44700669,6.65782022,0.47052627,1.45981916,4.10491937,-4.72228441,-7.28563851,-0.75155975,42.99649388,17.89668368,60.89317756
136,2.72,2.31998687,1.54200151,2.05236886,-2.48272369,0.29279639,-1.16553616,0.72961986,1.33768514,-1.13438949,2.67199745,4.03106954,0.2567019,-0.43705575,6.68724506,0.52490048,1.48127695,3.95866198,-4.73570787,-7.33795875,-0.59294031,42.84010888,18.05306994,60.89317881
137,2.74,2.36196912,1.49299383,2.14510125,-2.41538207,0.3067809,-1.14100734,0.66693213,1.1152942,-1.05423691,2.67708713,3.98445644,0.25315531,-0.42599734,6.71701538,0.5812782,1.49432876,3.81148423,-4.746089,-7.37776802,-0.44739621,42.63335864,18.25982167,60.89318031
138,2.76,2.4057609,1.44548876,2.23331821,-2.33262632,0.31939934,-1.12091514,0.59307096,0.89429259,-0.9749997,2.68215836,3.93957767,0.25482383,-0.4137911,6.74696106,0.63968869,1.49878834,3.66363056,-4.75369303,-7.40565553,-0.31527844,42.382129,18.511053,60.893182
139,2.78,2.4512716,1.39978435,2.31698485,-2.23550169,0.33043212,-1.10521586,0.50844343,0.67626455,-0.89664058,2.68731329,3.89668671,0.26148383,-0.40039609,6.7769091,0.70016015,1.49455726,3.51533295,-4.75879089,-7.42227514,-0.19680395,42.09355091,18.79963291,60.89318382
140,2.8,2.49840953,1.35615653,2.39602325,-2.12517201,0.33966894,-1.09383457,0.41357279,0.46274486,-0.81911744,2.69264905,3.85601929,0.27285448,-0.38577083,6.80668546,0.76271639,1.48162404,3.3668098,-4.76165647,-7.42833171,-0.09205137,41.77566233,19.11752338,60.89318571
141,2.82,2.54708091,1.31485687,2.47030406,-2.00290684,0.34691112,-1.08666628,0.30909449,0.25520521,-0.74238357,2.69825657,3.81779351,0.28859835,-0.36987346,6.83611667,0.82737384,1.46006209,3.21826501,-4.76256382,-7.4245659,-0.00095882,41.43702593,19.45616166,60.89318759
142,2.84,2.59718882,1.27611059,2.53963948,-1.87006821,0.35197374,-1.08357728,0.19574981,0.05504299,-0.66638812,2.70421947,3.78220939,0.30832272,-0.35266186,6.86503157,0.89413877,1.43002663,3.06988743,-4.76178435,-7.41173744,0.07667587,41.08631683,19.80687256,60.89318939
143,2.86,2.64863194,1.24011488,2.60377795,-1.72809697,0.3546877,-1.08440674,0.07437722,-0.13642763,-0.59107642,2.71061299,3.74944764,0.33158176,-0.33409393,6.89326292,0.96300491,1.39175069,2.92185071,-4.75958405,-7.39060771,0.14119215,40.73189663,20.16129441,60.89319104
144,2.88,2.70130327,1.20703744,2.66240044,-1.57849873,0.35490158,-1.08896842,-0.05409783,-0.3179819,-0.51639038,2.71750295,3.71966799,0.35787949,-0.31412783,6.92064882,1.03395143,1.3455403,2.77431336,-4.7562208,-7.36192203,0.19306084,40.38139191,20.51180055,60.89319246
145,2.9,2.75508871,1.17701532,2.71511876,-1.4228293,0.3524832,-1.09705253,-0.18867455,-0.48848847,-0.44226896,2.72494478,3.69300704,0.38667363,-0.29272228,6.94703423,1.10694128,1.291769,2.62741933,-4.75194181,-7.32639252,0.23287514,40.04129699,20.85189661,60.8931936
146,2.92,2.80986573,1.15015407,2.76147589,-1.26267957,0.34732108,-1.10842758,-0.32828925,-0.64691132,-0.36864862,2.73298263,3.66957578,0.41738026,-0.26983695,6.97227218,1.18191989,1.23087182,2.48129875,-4.7469813,-7.28468231,0.26133881,39.71662197,21.17657244,60.89319441
147,2.94,2.86550198,1.12652722,2.80094859,-1.09965965,0.33932553,-1.12284235,-0.47182811,-0.79231026,-0.29546389,2.74164859,3.64945716,0.4493794,-0.24543274,6.99622497,1.25881423,1.16333877,2.33606913,-4.74155843,-7.23739188,0.27925174,39.4106071,21.48258774,60.89319484
148,2.96,2.92185402,1.10617604,2.8329526,-0.93538243,0.32842951,-1.14002774,-0.61814009,-0.92384044,-0.22264795,2.75096208,3.63270362,0.48202138,-0.21947225,7.01876518,1.33753215,1.08970804,2.19183666,-4.73587555,-7.18504827,0.28749345,39.12452313,21.76867176,60.89319489
149,2.98,2.97876619,1.08910965,2.85685034,-0.77144657,0.31458929,-1.15969873,-0.7660497,-1.04075158,-0.15013323,2.76092926,3.619335,0.51463397,-0.19192007,7.03977658,1.41796205,1.01055898,2.04869781,-4.73011676,-7.1280977,0.28700519,38.85757413,22.03562043,60.89319456
150,3.001,3.03894183,1.07470007,2.87247374,-0.60139566,0.29686672,-1.18270094,-0.92177478,-1.1470575,-0.074243,2.77208999,3.60892473,0.54809375,-0.16124121,7.06007926,1.50411225,0.9221849,1.89967564,-4.72416838,-7.06373594,0.27817451,38.59473065,22.29846316,60.89319381
151,3.021,3.09645909,1.06426315,2.87759433,-0.44300661,0.27695411,-1.206519,-1.06924713,-1.23204967,-0.00213513,2.78335884,3.60241158,0.57849144,-0.13032612,7.07764435,1.58762064,0.8336701,1.75904805,-4.71874734,-6.99837942,0.26289473,38.3560173,22.53717549,60.89319278
152,3.041,3.15397739,1.05694684,2.87245722,-0.28957129,0.25411022,-1.23187432,-1.21470812,-1.30071352,0.06987496,2.79521545,3.59912888,0.6067538,-0.09772805,7.09340231,1.672381,0.74158399,1.61976548,-4.71369028,-6.92925898,0.24194702,38.12204282,22.77114867,60.89319149
153,3.061,3.21128436,1.05263821,2.85634082,-0.14246146,0.22838682,-1.25843648,-1.35700691,-1.35268004,0.14185071,2.80761027,3.59895471,0.63220152,-0.06342381,7.10728844,1.75820455,0.64659995,1.48190192,-4.70910044,-6.85649316,0.21634002,37.88500959,23.00818043,60.89319002
154,3.081,3.26815335,1.05119779,2.82854503,-0.0029563,0.1998584,-1.28586865,-1.49502788,-1.38767718,0.21385279,2.8204804,3.60173364,0.65417575,-0.02739417,7.11925155,1.84488495,0.54939719,1.34552963,-4.7050611,-6.78013575,0.18706054,37.63626672,23.25692174,60.89318846
155,3.101,3.32434409,1.05246155,2.78840978,0.12776846,0.16862128,-1.31382955,-1.62770164,-1.40553212,0.28593846,2.83375001,3.60727898,0.67204661,0.01037581,7.12925408,1.93219926,0.45065447,1.21072036,-4.70163609,-6.70018638,0.15506259,37.36681037,23.52637651,60.89318689
156,3.121,3.37960366,1.05624304,2.73533309,0.24864928,0.13479264,-1.34197544,-1.75401594,-1.40617367,0.35816092,2.84733103,3.61537578,0.6852214,0.04989644,7.13727197,2.0199091,0.35104398,1.07754634,-4.69887059,-6.61660203,0.12125901,37.06781552,23.82536988,60.8931854
157,3.141,3.43366783,1.06233574,2.66878815,0.35874122,0.09850923,-1.36996222,-1.87302614,-1.3896345,0.43056887,2.86112398,3.62578457,0.69315218,0.09117313,7.14329447,2.10776197,0.25122579,0.94608094,-4.69679197,-6.52930855,0.08651531,36.73117001,24.16201409,60.89318409
158,3.161,3.4862627,1.07051545,2.58833873,0.4572223,0.05992595,-1.39744747,-1.98386537,-1.35605307,0.50320596,2.87501893,3.63824552,0.69534251,0.13420611,7.14732389,2.19549286,0.15184265,0.81639929,-4.6954108,-6.43821173,0.05164562,36.34998282,24.54320021,60.89318304
159,3.181,3.53710668,1.08054276,2.49365252,0.54339585,0.01921416,-1.42409262,-2.08575409,-1.30567468,0.5761105,2.88889657,3.65248309,0.69135341,0.1789902,7.1493752,2.28282588,0.05351519,0.68857846,-4.69472191,-6.3432074,0.01741024,35.91904091,24.97414139,60.8931823
160,3.201,3.58591265,1.09216562,2.38451201,0.61669125,-0.02344013,-1.44956508,-2.17800895,-1.23885172,0.64931519,2.90262945,3.66821089,0.68080821,0.2255146,7.14947548,2.3694763,-0.04316231,0.56269768,-4.69470547,-6.24419026,-0.01548544,35.4351929,25.45798902,60.89318193
161,3.221,3.63239038,1.10512178,2.26082293,0.67666324,-0.06783826,-1.47354036,-2.26005063,-1.15604271,0.72284691,2.91608322,3.68513655,0.66339646,0.27376277,7.14766344,2.45515259,-0.13762573,0.4388382,-4.69532809,-6.14106143,-0.04639126,34.89764304,25.99553891,60.89318196
162,3.241,3.67624902,1.11914138,2.12261995,0.72299001,-0.11377109,-1.4957042,-2.33141074,-1.05781024,0.79672667,2.92911803,3.70296663,0.63887669,0.32371226,7.14398871,2.53955881,-0.22934451,0.31708314,-4.69654392,-6.03373464,-0.07471195,34.3081436,26.5850388,60.8931824
163,3.261,3.71719974,1.13394928,1.97006997,0.75547049,-0.16102128,-1.51575459,-2.39173724,-0.94481749,0.87096966,2.94158987,3.72141123,0.60707811,0.3753347,7.1385112,2.62239712,-0.31782451,0.19751719,-4.69829577,-5.92214107,-0.0999066,33.67107953,27.22210374,60.89318327
164,3.281,3.75495838,1.14926754,1.80347294,0.77402081,-0.20936564,-1.53340377,-2.44079861,-0.81782365,0.94558532,2.95335207,3.74018836,0.56790131,0.42859574,7.13130031,2.70337051,-0.40261052,0.08022619,-4.70051614,-5.8062332,-0.12148794,32.99344387,27.89974066,60.89318453
165,3.301,3.78924809,1.16481765,1.62326044,0.77867031,-0.25857757,-1.54838006,-2.47848638,-0.67767805,1.0205776,2.96425665,3.75902786,0.52131786,0.48345516,7.12243411,2.78218573,-0.48328832,-0.03470329,-4.70312836,-5.68598765,-0.1390218,32.28470731,28.60847884,60.89318615
166,3.321,3.81980195,1.1803228,1.42999229,0.76955704,-0.30842954,-1.56042961,-2.50481608,-0.52531325,1.09594515,2.97415579,3.77767484,0.46736907,0.53986691,7.11199857,2.8585563,-0.55948637,-0.14718448,-4.70604755,-5.56140735,-0.1521265,31.55658897,29.33659911,60.89318809
